case,activity,timestamp
224,Fine Screens,2024-01-01 09:00:00
224,Compacted Screenings,2024-01-01 10:00:00
224,Disposal to Landfill,2024-01-01 11:00:00
225,Coarse Screens,2024-01-01 08:00:00
225,Fine Screens,2024-01-01 09:00:00
225,Compacted Screenings,2024-01-01 10:00:00
225,Disposal to Landfill,2024-01-01 11:00:00
226,Coarse Screens,2024-01-01 08:00:00
226,Fine Screens,2024-01-01 09:00:00
226,Compacted Screenings,2024-01-01 10:00:00
226,Disposal to Landfill,2024-01-01 11:00:00
227,Coarse Screens,2024-01-01 08:00:00
227,Fine Screens,2024-01-01 09:00:00
227,Compacted Screenings,2024-01-01 10:00:00
227,Disposal to Landfill,2024-01-01 11:00:00
228,Coarse Screens,2024-01-01 08:00:00
228,Fine Screens,2024-01-01 09:00:00
228,Compacted Screenings,2024-01-01 10:00:00
228,Disposal to Landfill,2024-01-01 11:00:00
229,Coarse Screens,2024-01-01 08:00:00
229,Fine Screens,2024-01-01 09:00:00
229,Primary Clarifiers,2024-01-01 10:00:00
229,Sludge Grinder,2024-01-01 11:00:00
229,Blend Tank,2024-01-01 12:00:00
229,Anaerobic Digester,2024-01-01 13:00:00
230,Coarse Screens,2024-01-01 08:00:00
230,Fine Screens,2024-01-01 09:00:00
230,Compacted Screenings,2024-01-01 10:00:00
230,Disposal to Landfill,2024-01-01 11:00:00
231,Coarse Screens,2024-01-01 08:00:00
231,Fine Screens,2024-01-01 09:00:00
231,Compacted Screenings,2024-01-01 10:00:00
231,Disposal to Landfill,2024-01-01 11:00:00
232,Coarse Screens,2024-01-01 08:00:00
232,Fine Screens,2024-01-01 09:00:00
232,Primary Clarifiers,2024-01-01 10:00:00
232,Sludge Grinder,2024-01-01 11:00:00
232,Blend Tank,2024-01-01 12:00:00
232,Anaerobic Digester,2024-01-01 13:00:00
233,Coarse Screens,2024-01-01 08:00:00
233,Fine Screens,2024-01-01 09:00:00
233,Primary Clarifiers,2024-01-01 10:00:00
233,Sludge Grinder,2024-01-01 11:00:00
233,Blend Tank,2024-01-01 12:00:00
233,Anaerobic Digester,2024-01-01 13:00:00
233,Storage Tank,2024-01-01 14:00:00
233,Disposal to Landfill,2024-01-01 15:00:00
234,Coarse Screens,2024-01-01 08:00:00
234,Fine Screens,2024-01-01 09:00:00
234,Compacted Screenings,2024-01-01 10:00:00
234,Disposal to Landfill,2024-01-01 11:00:00
235,Coarse Screens,2024-01-01 08:00:00
235,Fine Screens,2024-01-01 09:00:00
235,Primary Clarifiers,2024-01-01 10:00:00
235,Sludge Grinder,2024-01-01 11:00:00
235,Blend Tank,2024-01-01 12:00:00
235,Anaerobic Digester,2024-01-01 13:00:00
235,Storage Tank,2024-01-01 14:00:00
235,Disposal to Landfill,2024-01-01 15:00:00
236,Coarse Screens,2024-01-01 08:00:00
236,Fine Screens,2024-01-01 09:00:00
236,Compacted Screenings,2024-01-01 10:00:00
236,Disposal to Landfill,2024-01-01 11:00:00
237,Coarse Screens,2024-01-01 08:00:00
237,Fine Screens,2024-01-01 09:00:00
237,Primary Clarifiers,2024-01-01 10:00:00
237,Sludge Grinder,2024-01-01 11:00:00
237,Blend Tank,2024-01-01 12:00:00
237,Anaerobic Digester,2024-01-01 13:00:00
238,Coarse Screens,2024-01-01 08:00:00
238,Fine Screens,2024-01-01 09:00:00
238,Primary Clarifiers,2024-01-01 10:00:00
238,Bio-reactor Tanks,2024-01-01 11:00:00
238,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
238,Blend Tank,2024-01-01 13:00:00
238,Anaerobic Digester,2024-01-01 14:00:00
239,Coarse Screens,2024-01-01 08:00:00
239,Fine Screens,2024-01-01 09:00:00
239,Primary Clarifiers,2024-01-01 10:00:00
239,Sludge Grinder,2024-01-01 11:00:00
239,Blend Tank,2024-01-01 12:00:00
239,Anaerobic Digester,2024-01-01 13:00:00
240,Coarse Screens,2024-01-01 08:00:00
240,Fine Screens,2024-01-01 09:00:00
240,Primary Clarifiers,2024-01-01 10:00:00
240,Bio-reactor Tanks,2024-01-01 11:00:00
240,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
240,Blend Tank,2024-01-01 13:00:00
240,Anaerobic Digester,2024-01-01 14:00:00
241,Coarse Screens,2024-01-01 08:00:00
241,Fine Screens,2024-01-01 09:00:00
241,Primary Clarifiers,2024-01-01 10:00:00
241,Bio-reactor Tanks,2024-01-01 11:00:00
241,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
241,Blend Tank,2024-01-01 13:00:00
241,Anaerobic Digester,2024-01-01 14:00:00
241,Storage Tank,2024-01-01 15:00:00
241,Disposal to Landfill,2024-01-01 16:00:00
242,Coarse Screens,2024-01-01 08:00:00
242,Fine Screens,2024-01-01 09:00:00
242,Primary Clarifiers,2024-01-01 10:00:00
242,Bio-reactor Tanks,2024-01-01 11:00:00
242,Final Clarifier,2024-01-01 12:00:00
242,Chlorine Contact Basin,2024-01-01 13:00:00
242,Pond,2024-01-01 14:00:00
242,De-chlorination Pond,2024-01-01 15:00:00
242,Effluent Pumping Station,2024-01-01 16:00:00
243,Coarse Screens,2024-01-01 08:00:00
243,Fine Screens,2024-01-01 09:00:00
243,Primary Clarifiers,2024-01-01 10:00:00
243,Sludge Grinder,2024-01-01 11:00:00
243,Blend Tank,2024-01-01 12:00:00
243,Anaerobic Digester,2024-01-01 13:00:00
244,Coarse Screens,2024-01-01 08:00:00
244,Fine Screens,2024-01-01 09:00:00
244,Compacted Screenings,2024-01-01 10:00:00
244,Disposal to Landfill,2024-01-01 11:00:00
245,Coarse Screens,2024-01-01 08:00:00
245,Fine Screens,2024-01-01 09:00:00
245,Compacted Screenings,2024-01-01 10:00:00
245,Disposal to Landfill,2024-01-01 11:00:00
246,Coarse Screens,2024-01-01 08:00:00
246,Fine Screens,2024-01-01 09:00:00
246,Compacted Screenings,2024-01-01 10:00:00
246,Disposal to Landfill,2024-01-01 11:00:00
247,Coarse Screens,2024-01-01 08:00:00
247,Fine Screens,2024-01-01 09:00:00
247,Primary Clarifiers,2024-01-01 10:00:00
247,Sludge Grinder,2024-01-01 11:00:00
247,Blend Tank,2024-01-01 12:00:00
247,Anaerobic Digester,2024-01-01 13:00:00
248,Coarse Screens,2024-01-01 08:00:00
248,Fine Screens,2024-01-01 09:00:00
248,Compacted Screenings,2024-01-01 10:00:00
248,Disposal to Landfill,2024-01-01 11:00:00
249,Coarse Screens,2024-01-01 08:00:00
249,Fine Screens,2024-01-01 09:00:00
249,Compacted Screenings,2024-01-01 10:00:00
249,Disposal to Landfill,2024-01-01 11:00:00
250,Coarse Screens,2024-01-01 08:00:00
250,Fine Screens,2024-01-01 09:00:00
250,Compacted Screenings,2024-01-01 10:00:00
250,Disposal to Landfill,2024-01-01 11:00:00
251,Coarse Screens,2024-01-01 08:00:00
251,Fine Screens,2024-01-01 09:00:00
251,Compacted Screenings,2024-01-01 10:00:00
251,Disposal to Landfill,2024-01-01 11:00:00
252,Coarse Screens,2024-01-01 08:00:00
252,Fine Screens,2024-01-01 09:00:00
252,Primary Clarifiers,2024-01-01 10:00:00
252,Bio-reactor Tanks,2024-01-01 11:00:00
252,Final Clarifier,2024-01-01 12:00:00
252,Chlorine Contact Basin,2024-01-01 13:00:00
252,Pond,2024-01-01 14:00:00
252,De-chlorination Pond,2024-01-01 15:00:00
252,Effluent Pumping Station,2024-01-01 16:00:00
253,Coarse Screens,2024-01-01 08:00:00
253,Fine Screens,2024-01-01 09:00:00
253,Primary Clarifiers,2024-01-01 10:00:00
253,Bio-reactor Tanks,2024-01-01 11:00:00
253,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
253,Blend Tank,2024-01-01 13:00:00
253,Anaerobic Digester,2024-01-01 14:00:00
253,Storage Tank,2024-01-01 15:00:00
253,Disposal to Landfill,2024-01-01 16:00:00
254,Coarse Screens,2024-01-01 08:00:00
254,Fine Screens,2024-01-01 09:00:00
254,Compacted Screenings,2024-01-01 10:00:00
254,Disposal to Landfill,2024-01-01 11:00:00
255,Coarse Screens,2024-01-01 08:00:00
255,Fine Screens,2024-01-01 09:00:00
255,Compacted Screenings,2024-01-01 10:00:00
255,Disposal to Landfill,2024-01-01 11:00:00
256,Coarse Screens,2024-01-01 08:00:00
256,Fine Screens,2024-01-01 09:00:00
256,Compacted Screenings,2024-01-01 10:00:00
256,Disposal to Landfill,2024-01-01 11:00:00
257,Coarse Screens,2024-01-01 08:00:00
257,Fine Screens,2024-01-01 09:00:00
257,Primary Clarifiers,2024-01-01 10:00:00
257,Sludge Grinder,2024-01-01 11:00:00
257,Blend Tank,2024-01-01 12:00:00
257,Anaerobic Digester,2024-01-01 13:00:00
257,Storage Tank,2024-01-01 14:00:00
257,Disposal to Landfill,2024-01-01 15:00:00
258,Coarse Screens,2024-01-01 08:00:00
258,Fine Screens,2024-01-01 09:00:00
258,Compacted Screenings,2024-01-01 10:00:00
258,Disposal to Landfill,2024-01-01 11:00:00
259,Coarse Screens,2024-01-01 08:00:00
259,Fine Screens,2024-01-01 09:00:00
259,Primary Clarifiers,2024-01-01 10:00:00
259,Sludge Grinder,2024-01-01 11:00:00
259,Blend Tank,2024-01-01 12:00:00
259,Anaerobic Digester,2024-01-01 13:00:00
260,Coarse Screens,2024-01-01 08:00:00
260,Fine Screens,2024-01-01 09:00:00
260,Compacted Screenings,2024-01-01 10:00:00
260,Disposal to Landfill,2024-01-01 11:00:00
261,Coarse Screens,2024-01-01 08:00:00
261,Fine Screens,2024-01-01 09:00:00
261,Primary Clarifiers,2024-01-01 10:00:00
261,Bio-reactor Tanks,2024-01-01 11:00:00
261,Final Clarifier,2024-01-01 12:00:00
261,Chlorine Contact Basin,2024-01-01 13:00:00
261,Pond,2024-01-01 14:00:00
261,De-chlorination Pond,2024-01-01 15:00:00
261,Cascade Aerator,2024-01-01 16:00:00
262,Coarse Screens,2024-01-01 08:00:00
262,Fine Screens,2024-01-01 09:00:00
262,Primary Clarifiers,2024-01-01 10:00:00
262,Bio-reactor Tanks,2024-01-01 11:00:00
262,Final Clarifier,2024-01-01 12:00:00
262,Chlorine Contact Basin,2024-01-01 13:00:00
262,Pond,2024-01-01 14:00:00
262,De-chlorination Pond,2024-01-01 15:00:00
262,Effluent Pumping Station,2024-01-01 16:00:00
263,Coarse Screens,2024-01-01 08:00:00
263,Fine Screens,2024-01-01 09:00:00
263,Compacted Screenings,2024-01-01 10:00:00
263,Disposal to Landfill,2024-01-01 11:00:00
264,Coarse Screens,2024-01-01 08:00:00
264,Fine Screens,2024-01-01 09:00:00
264,Compacted Screenings,2024-01-01 10:00:00
264,Disposal to Landfill,2024-01-01 11:00:00
265,Coarse Screens,2024-01-01 08:00:00
265,Fine Screens,2024-01-01 09:00:00
265,Compacted Screenings,2024-01-01 10:00:00
265,Disposal to Landfill,2024-01-01 11:00:00
266,Coarse Screens,2024-01-01 08:00:00
266,Fine Screens,2024-01-01 09:00:00
266,Compacted Screenings,2024-01-01 10:00:00
266,Disposal to Landfill,2024-01-01 11:00:00
267,Coarse Screens,2024-01-01 08:00:00
267,Fine Screens,2024-01-01 09:00:00
267,Primary Clarifiers,2024-01-01 10:00:00
267,Bio-reactor Tanks,2024-01-01 11:00:00
267,Final Clarifier,2024-01-01 12:00:00
267,Chlorine Contact Basin,2024-01-01 13:00:00
267,Pond,2024-01-01 14:00:00
267,De-chlorination Pond,2024-01-01 15:00:00
267,Cascade Aerator,2024-01-01 16:00:00
268,Coarse Screens,2024-01-01 08:00:00
268,Fine Screens,2024-01-01 09:00:00
268,Primary Clarifiers,2024-01-01 10:00:00
268,Bio-reactor Tanks,2024-01-01 11:00:00
268,Gravity Thickening,2024-01-01 12:00:00
268,Blend Tank,2024-01-01 13:00:00
268,Anaerobic Digester,2024-01-01 14:00:00
268,Storage Tank,2024-01-01 15:00:00
268,Disposal to Landfill,2024-01-01 16:00:00
269,Coarse Screens,2024-01-01 08:00:00
269,Fine Screens,2024-01-01 09:00:00
269,Primary Clarifiers,2024-01-01 10:00:00
269,Bio-reactor Tanks,2024-01-01 11:00:00
269,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
269,Blend Tank,2024-01-01 13:00:00
269,Anaerobic Digester,2024-01-01 14:00:00
270,Coarse Screens,2024-01-01 08:00:00
270,Fine Screens,2024-01-01 09:00:00
270,Primary Clarifiers,2024-01-01 10:00:00
270,Sludge Grinder,2024-01-01 11:00:00
270,Blend Tank,2024-01-01 12:00:00
270,Anaerobic Digester,2024-01-01 13:00:00
271,Coarse Screens,2024-01-01 08:00:00
271,Fine Screens,2024-01-01 09:00:00
271,Primary Clarifiers,2024-01-01 10:00:00
271,Bio-reactor Tanks,2024-01-01 11:00:00
271,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
271,Blend Tank,2024-01-01 13:00:00
271,Anaerobic Digester,2024-01-01 14:00:00
272,Coarse Screens,2024-01-01 08:00:00
272,Fine Screens,2024-01-01 09:00:00
272,Compacted Screenings,2024-01-01 10:00:00
272,Disposal to Landfill,2024-01-01 11:00:00
273,Coarse Screens,2024-01-01 08:00:00
273,Fine Screens,2024-01-01 09:00:00
273,Primary Clarifiers,2024-01-01 10:00:00
273,Sludge Grinder,2024-01-01 11:00:00
273,Blend Tank,2024-01-01 12:00:00
273,Anaerobic Digester,2024-01-01 13:00:00
273,Storage Tank,2024-01-01 14:00:00
273,Disposal to Landfill,2024-01-01 15:00:00
274,Coarse Screens,2024-01-01 08:00:00
274,Fine Screens,2024-01-01 09:00:00
274,Compacted Screenings,2024-01-01 10:00:00
274,Disposal to Landfill,2024-01-01 11:00:00
275,Coarse Screens,2024-01-01 08:00:00
275,Fine Screens,2024-01-01 09:00:00
275,Primary Clarifiers,2024-01-01 10:00:00
275,Sludge Grinder,2024-01-01 11:00:00
275,Blend Tank,2024-01-01 12:00:00
275,Anaerobic Digester,2024-01-01 13:00:00
275,Storage Tank,2024-01-01 14:00:00
275,Disposal to Landfill,2024-01-01 15:00:00
276,Coarse Screens,2024-01-01 08:00:00
276,Fine Screens,2024-01-01 09:00:00
276,Primary Clarifiers,2024-01-01 10:00:00
276,Bio-reactor Tanks,2024-01-01 11:00:00
276,Final Clarifier,2024-01-01 12:00:00
276,Chlorine Contact Basin,2024-01-01 13:00:00
276,Pond,2024-01-01 14:00:00
276,De-chlorination Pond,2024-01-01 15:00:00
276,Cascade Aerator,2024-01-01 16:00:00
277,Coarse Screens,2024-01-01 08:00:00
277,Fine Screens,2024-01-01 09:00:00
277,Compacted Screenings,2024-01-01 10:00:00
277,Disposal to Landfill,2024-01-01 11:00:00
278,Coarse Screens,2024-01-01 08:00:00
278,Fine Screens,2024-01-01 09:00:00
278,Compacted Screenings,2024-01-01 10:00:00
278,Disposal to Landfill,2024-01-01 11:00:00
279,Coarse Screens,2024-01-01 08:00:00
279,Fine Screens,2024-01-01 09:00:00
279,Compacted Screenings,2024-01-01 10:00:00
279,Disposal to Landfill,2024-01-01 11:00:00
280,Coarse Screens,2024-01-01 08:00:00
280,Fine Screens,2024-01-01 09:00:00
280,Compacted Screenings,2024-01-01 10:00:00
280,Disposal to Landfill,2024-01-01 11:00:00
281,Coarse Screens,2024-01-01 08:00:00
281,Fine Screens,2024-01-01 09:00:00
281,Compacted Screenings,2024-01-01 10:00:00
281,Disposal to Landfill,2024-01-01 11:00:00
282,Coarse Screens,2024-01-01 08:00:00
282,Fine Screens,2024-01-01 09:00:00
282,Primary Clarifiers,2024-01-01 10:00:00
282,Sludge Grinder,2024-01-01 11:00:00
282,Blend Tank,2024-01-01 12:00:00
282,Anaerobic Digester,2024-01-01 13:00:00
282,Storage Tank,2024-01-01 14:00:00
282,Disposal to Landfill,2024-01-01 15:00:00
283,Coarse Screens,2024-01-01 08:00:00
283,Fine Screens,2024-01-01 09:00:00
283,Primary Clarifiers,2024-01-01 10:00:00
283,Bio-reactor Tanks,2024-01-01 11:00:00
283,Final Clarifier,2024-01-01 12:00:00
283,Chlorine Contact Basin,2024-01-01 13:00:00
283,Pond,2024-01-01 14:00:00
283,De-chlorination Pond,2024-01-01 15:00:00
283,Effluent Pumping Station,2024-01-01 16:00:00
284,Coarse Screens,2024-01-01 08:00:00
284,Fine Screens,2024-01-01 09:00:00
284,Compacted Screenings,2024-01-01 10:00:00
284,Disposal to Landfill,2024-01-01 11:00:00
285,Coarse Screens,2024-01-01 08:00:00
285,Fine Screens,2024-01-01 09:00:00
285,Compacted Screenings,2024-01-01 10:00:00
285,Disposal to Landfill,2024-01-01 11:00:00
286,Coarse Screens,2024-01-01 08:00:00
286,Fine Screens,2024-01-01 09:00:00
286,Compacted Screenings,2024-01-01 10:00:00
286,Disposal to Landfill,2024-01-01 11:00:00
287,Coarse Screens,2024-01-01 08:00:00
287,Fine Screens,2024-01-01 09:00:00
287,Primary Clarifiers,2024-01-01 10:00:00
287,Bio-reactor Tanks,2024-01-01 11:00:00
287,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
287,Blend Tank,2024-01-01 13:00:00
287,Anaerobic Digester,2024-01-01 14:00:00
287,Storage Tank,2024-01-01 15:00:00
287,Disposal to Landfill,2024-01-01 16:00:00
288,Coarse Screens,2024-01-01 08:00:00
288,Fine Screens,2024-01-01 09:00:00
288,Primary Clarifiers,2024-01-01 10:00:00
288,Sludge Grinder,2024-01-01 11:00:00
288,Blend Tank,2024-01-01 12:00:00
288,Anaerobic Digester,2024-01-01 13:00:00
289,Coarse Screens,2024-01-01 08:00:00
289,Fine Screens,2024-01-01 09:00:00
289,Compacted Screenings,2024-01-01 10:00:00
289,Disposal to Landfill,2024-01-01 11:00:00
290,Coarse Screens,2024-01-01 08:00:00
290,Fine Screens,2024-01-01 09:00:00
290,Primary Clarifiers,2024-01-01 10:00:00
290,Bio-reactor Tanks,2024-01-01 11:00:00
290,Gravity Thickening,2024-01-01 12:00:00
290,Blend Tank,2024-01-01 13:00:00
290,Anaerobic Digester,2024-01-01 14:00:00
290,Storage Tank,2024-01-01 15:00:00
290,Disposal to Landfill,2024-01-01 16:00:00
291,Coarse Screens,2024-01-01 08:00:00
291,Fine Screens,2024-01-01 09:00:00
291,Compacted Screenings,2024-01-01 10:00:00
291,Disposal to Landfill,2024-01-01 11:00:00
292,Coarse Screens,2024-01-01 08:00:00
292,Fine Screens,2024-01-01 09:00:00
292,Primary Clarifiers,2024-01-01 10:00:00
292,Sludge Grinder,2024-01-01 11:00:00
292,Blend Tank,2024-01-01 12:00:00
292,Anaerobic Digester,2024-01-01 13:00:00
292,Storage Tank,2024-01-01 14:00:00
292,Disposal to Landfill,2024-01-01 15:00:00
293,Coarse Screens,2024-01-01 08:00:00
293,Fine Screens,2024-01-01 09:00:00
293,Compacted Screenings,2024-01-01 10:00:00
293,Disposal to Landfill,2024-01-01 11:00:00
294,Coarse Screens,2024-01-01 08:00:00
294,Fine Screens,2024-01-01 09:00:00
294,Primary Clarifiers,2024-01-01 10:00:00
294,Bio-reactor Tanks,2024-01-01 11:00:00
294,Wastewater Centrifuge De-watering Thickening,2024-01-01 12:00:00
294,Blend Tank,2024-01-01 13:00:00
294,Anaerobic Digester,2024-01-01 14:00:00
295,Coarse Screens,2024-01-01 08:00:00
295,Fine Screens,2024-01-01 09:00:00
295,Compacted Screenings,2024-01-01 10:00:00
295,Disposal to Landfill,2024-01-01 11:00:00
296,Coarse Screens,2024-01-01 08:00:00
296,Fine Screens,2024-01-01 09:00:00
296,Primary Clarifiers,2024-01-01 10:00:00
296,Sludge Grinder,2024-01-01 11:00:00
296,Blend Tank,2024-01-01 12:00:00
296,Anaerobic Digester,2024-01-01 13:00:00
296,Storage Tank,2024-01-01 14:00:00
296,Disposal to Landfill,2024-01-01 15:00:00
297,Coarse Screens,2024-01-01 08:00:00
297,Fine Screens,2024-01-01 09:00:00
297,Primary Clarifiers,2024-01-01 10:00:00
297,Bio-reactor Tanks,2024-01-01 11:00:00
297,Final Clarifier,2024-01-01 12:00:00
297,Chlorine Contact Basin,2024-01-01 13:00:00
297,Pond,2024-01-01 14:00:00
297,De-chlorination Pond,2024-01-01 15:00:00
297,Effluent Pumping Station,2024-01-01 16:00:00
298,Coarse Screens,2024-01-01 08:00:00
298,Fine Screens,2024-01-01 09:00:00
298,Compacted Screenings,2024-01-01 10:00:00
298,Disposal to Landfill,2024-01-01 11:00:00
299,Coarse Screens,2024-01-01 08:00:00
299,Fine Screens,2024-01-01 09:00:00
299,Compacted Screenings,2024-01-01 10:00:00
299,Disposal to Landfill,2024-01-01 11:00:00
300,Coarse Screens,2024-01-01 08:00:00
300,Fine Screens,2024-01-01 09:00:00
300,Compacted Screenings,2024-01-01 10:00:00
300,Disposal to Landfill,2024-01-01 11:00:00
301,Coarse Screens,2024-01-01 08:00:00
301,Fine Screens,2024-01-01 09:00:00
301,Primary Clarifiers,2024-01-01 10:00:00
301,Sludge Grinder,2024-01-01 11:00:00
301,Blend Tank,2024-01-01 12:00:00
301,Anaerobic Digester,2024-01-01 13:00:00
301,Storage Tank,2024-01-01 14:00:00
301,Disposal to Landfill,2024-01-01 15:00:00
302,Coarse Screens,2024-01-01 08:00:00
302,Fine Screens,2024-01-01 09:00:00
302,Compacted Screenings,2024-01-01 10:00:00
302,Disposal to Landfill,2024-01-01 11:00:00
303,Coarse Screens,2024-01-01 08:00:00
303,Fine Screens,2024-01-01 09:00:00
303,Primary Clarifiers,2024-01-01 10:00:00
303,Bio-reactor Tanks,2024-01-01 11:00:00
303,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
303,Blend Tank,2024-01-01 13:00:00
303,Anaerobic Digester,2024-01-01 14:00:00
303,Storage Tank,2024-01-01 15:00:00
303,Disposal to Landfill,2024-01-01 16:00:00
304,Coarse Screens,2024-01-01 08:00:00
304,Fine Screens,2024-01-01 09:00:00
304,Compacted Screenings,2024-01-01 10:00:00
304,Disposal to Landfill,2024-01-01 11:00:00
305,Coarse Screens,2024-01-01 08:00:00
305,Fine Screens,2024-01-01 09:00:00
305,Compacted Screenings,2024-01-01 10:00:00
305,Disposal to Landfill,2024-01-01 11:00:00
306,Coarse Screens,2024-01-01 08:00:00
306,Fine Screens,2024-01-01 09:00:00
306,Primary Clarifiers,2024-01-01 10:00:00
306,Sludge Grinder,2024-01-01 11:00:00
306,Blend Tank,2024-01-01 12:00:00
306,Anaerobic Digester,2024-01-01 13:00:00
306,Storage Tank,2024-01-01 14:00:00
306,Disposal to Landfill,2024-01-01 15:00:00
307,Coarse Screens,2024-01-01 08:00:00
307,Fine Screens,2024-01-01 09:00:00
307,Primary Clarifiers,2024-01-01 10:00:00
307,Bio-reactor Tanks,2024-01-01 11:00:00
307,Final Clarifier,2024-01-01 12:00:00
307,Chlorine Contact Basin,2024-01-01 13:00:00
307,Pond,2024-01-01 14:00:00
307,De-chlorination Pond,2024-01-01 15:00:00
307,Cascade Aerator,2024-01-01 16:00:00
308,Coarse Screens,2024-01-01 08:00:00
308,Fine Screens,2024-01-01 09:00:00
308,Compacted Screenings,2024-01-01 10:00:00
308,Disposal to Landfill,2024-01-01 11:00:00
309,Coarse Screens,2024-01-01 08:00:00
309,Fine Screens,2024-01-01 09:00:00
309,Compacted Screenings,2024-01-01 10:00:00
309,Disposal to Landfill,2024-01-01 11:00:00
310,Coarse Screens,2024-01-01 08:00:00
310,Fine Screens,2024-01-01 09:00:00
310,Compacted Screenings,2024-01-01 10:00:00
310,Disposal to Landfill,2024-01-01 11:00:00
311,Coarse Screens,2024-01-01 08:00:00
311,Fine Screens,2024-01-01 09:00:00
311,Primary Clarifiers,2024-01-01 10:00:00
311,Sludge Grinder,2024-01-01 11:00:00
311,Blend Tank,2024-01-01 12:00:00
311,Anaerobic Digester,2024-01-01 13:00:00
312,Coarse Screens,2024-01-01 08:00:00
312,Fine Screens,2024-01-01 09:00:00
312,Compacted Screenings,2024-01-01 10:00:00
312,Disposal to Landfill,2024-01-01 11:00:00
313,Coarse Screens,2024-01-01 08:00:00
313,Fine Screens,2024-01-01 09:00:00
313,Primary Clarifiers,2024-01-01 10:00:00
313,Sludge Grinder,2024-01-01 11:00:00
313,Blend Tank,2024-01-01 12:00:00
313,Anaerobic Digester,2024-01-01 13:00:00
313,Storage Tank,2024-01-01 14:00:00
313,Disposal to Landfill,2024-01-01 15:00:00
314,Coarse Screens,2024-01-01 08:00:00
314,Fine Screens,2024-01-01 09:00:00
314,Compacted Screenings,2024-01-01 10:00:00
314,Disposal to Landfill,2024-01-01 11:00:00
315,Coarse Screens,2024-01-01 08:00:00
315,Fine Screens,2024-01-01 09:00:00
315,Primary Clarifiers,2024-01-01 10:00:00
315,Bio-reactor Tanks,2024-01-01 11:00:00
315,Gravity Thickening,2024-01-01 12:00:00
315,Blend Tank,2024-01-01 13:00:00
315,Anaerobic Digester,2024-01-01 14:00:00
316,Coarse Screens,2024-01-01 08:00:00
316,Fine Screens,2024-01-01 09:00:00
316,Primary Clarifiers,2024-01-01 10:00:00
316,Sludge Grinder,2024-01-01 11:00:00
316,Blend Tank,2024-01-01 12:00:00
316,Anaerobic Digester,2024-01-01 13:00:00
317,Coarse Screens,2024-01-01 08:00:00
317,Fine Screens,2024-01-01 09:00:00
317,Primary Clarifiers,2024-01-01 10:00:00
317,Bio-reactor Tanks,2024-01-01 11:00:00
317,Dissolved-Air Flotation Thickening,2024-01-01 12:00:00
317,Blend Tank,2024-01-01 13:00:00
317,Anaerobic Digester,2024-01-01 14:00:00
318,Coarse Screens,2024-01-01 08:00:00
318,Fine Screens,2024-01-01 09:00:00
318,Compacted Screenings,2024-01-01 10:00:00
318,Disposal to Landfill,2024-01-01 11:00:00
319,Coarse Screens,2024-01-01 08:00:00
319,Fine Screens,2024-01-01 09:00:00
319,Compacted Screenings,2024-01-01 10:00:00
319,Disposal to Landfill,2024-01-01 11:00:00
320,Coarse Screens,2024-01-01 08:00:00
320,Fine Screens,2024-01-01 09:00:00
320,Primary Clarifiers,2024-01-01 10:00:00
320,Bio-reactor Tanks,2024-01-01 11:00:00
320,Final Clarifier,2024-01-01 12:00:00
320,Chlorine Contact Basin,2024-01-01 13:00:00
320,Pond,2024-01-01 14:00:00
320,De-chlorination Pond,2024-01-01 15:00:00
320,Effluent Pumping Station,2024-01-01 16:00:00
321,Coarse Screens,2024-01-01 08:00:00
321,Fine Screens,2024-01-01 09:00:00
321,Compacted Screenings,2024-01-01 10:00:00
321,Disposal to Landfill,2024-01-01 11:00:00
322,Coarse Screens,2024-01-01 08:00:00
322,Fine Screens,2024-01-01 09:00:00
322,Compacted Screenings,2024-01-01 10:00:00
322,Disposal to Landfill,2024-01-01 11:00:00
323,Coarse Screens,2024-01-01 08:00:00
323,Fine Screens,2024-01-01 09:00:00
323,Primary Clarifiers,2024-01-01 10:00:00
323,Sludge Grinder,2024-01-01 11:00:00
323,Blend Tank,2024-01-01 12:00:00
323,Anaerobic Digester,2024-01-01 13:00:00
324,Coarse Screens,2024-01-01 08:00:00
324,Fine Screens,2024-01-01 09:00:00
324,Primary Clarifiers,2024-01-01 10:00:00
324,Sludge Grinder,2024-01-01 11:00:00
324,Blend Tank,2024-01-01 12:00:00
324,Anaerobic Digester,2024-01-01 13:00:00
325,Coarse Screens,2024-01-01 08:00:00
325,Fine Screens,2024-01-01 09:00:00
325,Primary Clarifiers,2024-01-01 10:00:00
325,Sludge Grinder,2024-01-01 11:00:00
325,Blend Tank,2024-01-01 12:00:00
325,Anaerobic Digester,2024-01-01 13:00:00
326,Coarse Screens,2024-01-01 08:00:00
326,Fine Screens,2024-01-01 09:00:00
326,Compacted Screenings,2024-01-01 10:00:00
326,Disposal to Landfill,2024-01-01 11:00:00
327,Coarse Screens,2024-01-01 08:00:00
327,Fine Screens,2024-01-01 09:00:00
327,Primary Clarifiers,2024-01-01 10:00:00
